StationID	StationNam	LatitudeDD	LongitudeD	Horizontal	StationDep	StationD_1	WaterbodyN	NEPName	TaxaName	Count	PctDensity
NALMS-2740	West Island	41.59715	-70.8435	NA	NA	NA	NA	NA	taxon02	1	0.333333333
NCCA10-1023	NA	42.373167	-71.050362	2	8.1	m	Boston Inner Harbor	Massachusetts Bay	taxon03	1	0.041666667
NCCA10-1024	NA	42.735867	-70.81045	2	3	m	Plum Island Sound	Massachusetts Bay	taxon03	1	0.058823529
NCCA10-1025	NA	41.99165	-70.6585	2	7.2	m	Kingston Bay	Massachusetts Bay	taxon03	1	0.066666667
NCCA10-1028	NA	42.520417	-70.832067	2	13.2	m	Salem Sound	Massachusetts Bay	taxon03	1	0.052631579
NCCA10-1029	NA	41.971633	-70.64345	2	1.2	m	Plymouth Bay	Massachusetts Bay	taxon03	1	0.25
NCCA10-1030	NA	42.448383	-70.951933	2	2.2	m	Broad Sound	Massachusetts Bay	taxon03	1	0.166666667
NCCA10-1033	NA	42.284483	-70.968517	2	3	m	Quincy Bay	Massachusetts Bay	taxon03	1	0.2
NCCA10-1031	NA	42.257717	-70.959433	2	1.1	m	Weymouth Fore River/Town River	Massachusetts Bay	taxon03	1	0.142857143
NCCA10-1003	NA	41.492567	-70.96595	2	7.3	m	Buzzards Bay	Buzzards Bay	taxon03	1	0.125
NCCA10-1004	NA	41.49415	-70.852933	2	16.5	m	Buzzards Bay	Buzzards Bay	taxon03	1	0.166666667
NCCA10-1005	NA	41.599133	-70.732633	2	12.9	m	Buzzards Bay	Buzzards Bay	taxon03	1	0.125
NCCA10-1006	NA	41.58765	-70.87095	2	4.8	m	Buzzards Bay	Buzzards Bay	taxon03	1	0.2
NCCA10-1009	NA	41.471233	-70.7989	2	7.3	m	Buzzards Bay	Buzzards Bay	taxon03	1	0.111111111
NCCA10-1027	NA	41.950183	-70.2553	2	35.1	m	Cape Cod Bay	Massachusetts Bay	taxon03	1	0.2
NCCA10-1032	NA	41.858667	-70.49885	NA	14	m	Cape Cod Bay	Massachusetts Bay	taxon03	1	0.2
NCCA10-1034	NA	41.956233	-70.115733	2	15.6	m	Cape Cod Bay	Massachusetts Bay	taxon03	1	0.142857143
NCCA10-1035	NA	41.742467	-70.283967	2	3.9	m	Cape Cod Bay	Massachusetts Bay	taxon03	1	0.25
NCCA10-1062	NA	41.520317	-70.26295	2	16.7	m	Nantucket Sound	NA	taxon03	1	0.25
NCCA10-1075	NA	41.573417	-70.150217	2	12.6	m	Nantucket Sound	NA	taxon03	1	0.142857143
NCCA10-1077	NA	41.386917	-70.297117	2	13.6	m	Nantucket Sound	NA	taxon03	1	0.25
NCCA10-1079	NA	41.629817	-70.146933	2	5.6	m	Nantucket Sound	NA	taxon03	1	0.166666667
NCCA10-1008	NA	41.60472	-71.06257	2	0.2	m	Westport River	Buzzards Bay	taxon03	1	0.052631579
NCCA10-1024	NA	42.73515	-70.81126	2	0.6	m	Plum Island Sound	Massachusetts Bay	taxon03	1	0.058823529
NCCA10-1058	NA	41.418001	-70.552703	2	0.6	m	Sengekontacket Pond	NA	taxon03	1	0.090909091
D2	Duxbury Harbor	42.0293	-70.64	NA	NA	NA	Plymouth Harbor-Duxbury Bay	NA	taxon03	1	0.071428571
ER	Eel River Kingston	41.9509	-70.6387	NA	NA	NA	Plymouth Harbor-Duxbury Bay	NA	taxon03	1	0.090909091
P1	Plymouth Harbor	41.9641	-70.6623	NA	NA	NA	Plymouth Harbor-Duxbury Bay	NA	taxon03	1	0.076923077
P2	Plymouth Harbor	41.9542	-70.6459	NA	NA	NA	Plymouth Harbor-Duxbury Bay	NA	taxon03	1	0.066666667
EST-PR-20 Mill	NA	42.754721	-70.875821	NA	NA	NA	Plum Island Sound	NA	taxon03	1	0.125
EST-PR-24	NA	42.761772	-70.836756	NA	NA	NA	Plum Island Sound	NA	taxon03	1	0.111111111
EST-SO-IBYC	NA	42.70978	-70.794837	NA	NA	NA	Plum Island Sound	NA	taxon03	1	0.1
BH-014	Inner/Chelsea; Upper inner harbor	42.3705	-71.0515	NA	NA	NA	Boston Harbor	NA	taxon03	1	0.083333333
BH-019	Inner/Chelsea; Fort Point Channel	42.3587721	-71.04618	NA	NA	NA	Boston Harbor	NA	taxon03	1	0.125
BH-024	Inner/Chelsea; Inner harbor mouth	42.3443055	-71.0088489	NA	12.15131579	m	Boston Harbor	NA	taxon03	1	0.076923077
BH-038	N. Dor Bay/Carson; N. Dorchester Bay	42.321667	-71.021333	NA	3.843902439	m	Boston Harbor	NA	taxon03	1	0.083333333
BH-048	South Dorchester Bay; Moon Is.	42.3094877	-70.9898721	NA	NA	NA	Boston Harbor	NA	taxon03	1	0.1
BH-065	"PRESIDENT ROADS, R.BUOY#2; INNER"	42.335	-70.9815	NA	NA	NA	Boston Harbor	NA	taxon03	1	0.090909091
BH-084	South Dorchester Bay; Columbia Point	42.307833	-71.033333	NA	NA	NA	Boston Harbor	NA	taxon03	1	0.090909091
BH-106	Outer Harbor; Outer Harbor	42.3325	-70.959	NA	10.3368932	m	Boston Harbor	NA	taxon03	1	0.083333333
BH-130	Constitution/Winthrop; Winthrop Bay	42.363333	-70.987333	NA	6.690909091	m	Boston Harbor	NA	taxon03	1	0.1
BH-137	Mystic/Alewife; Mystic mouth	42.3867631	-71.0628286	NA	13.0119403	m	Boston Harbor	NA	taxon03	1	0.090909091
BH-138	Inner/Chelsea; Mid-inner harbor	42.3593189	-71.0456802	NA	9.736923077	m	Boston Harbor	NA	taxon03	1	0.090909091
BH-140	S. Dor Bay/Tenean; Neponset mouth	42.305833	-71.0405	NA	7.611267606	m	Boston Harbor	NA	taxon03	1	0.142857143
BH-141	NA	42.305	-70.930833	NA	NA	NA	Boston Harbor Estuary	NA	taxon03	1	0.083333333
BH-142	NA	42.339167	-70.9315	NA	NA	NA	Boston Harbor Estuary	NA	taxon03	1	0.071428571
MA00-0071-B	NA	42.348	-71.054	NA	NA	NA	Boston Harbor Estuary	NA	taxon03	1	0.1
MA01-0072-A	NA	42.362	-71.029	NA	NA	NA	Boston Harbor Estuary	NA	taxon03	1	0.1
MA05-0006-A	NA	42.348	-71.017	NA	NA	NA	Boston Harbor Estuary	NA	taxon03	1	0.0625
MA06-0047-A	NA	42.308	-70.987	NA	NA	NA	Boston Harbor Estuary	NA	taxon03	1	0.071428571
MA00-0025-B	NA	41.982	-70.652	NA	NA	NA	Plymouth Harbor-Duxbury Bay Estuary	NA	taxon03	1	0.066666667
MA04-0131-A	NA	42.006	-70.704	NA	NA	NA	Plymouth Harbor-Duxbury Bay Estuary	NA	taxon03	1	0.071428571
MA05-0015-A	NA	41.994	-70.685	NA	NA	NA	Plymouth Harbor-Duxbury Bay Estuary	NA	taxon03	1	0.090909091
MA06-0048-A	NA	41.954	-70.643	NA	NA	NA	Plymouth Harbor-Duxbury Bay Estuary	NA	taxon03	1	0.066666667
MA00-0003-A	NA	42.528	-70.815	NA	NA	NA	Salem Sound Estuary	NA	taxon03	1	0.071428571
MA00-0005-A	NA	42.548	-70.835	NA	NA	NA	Salem Sound Estuary	NA	taxon03	1	0.052631579
MA01-0002-A	NA	42.532	-70.852	NA	NA	NA	Salem Sound Estuary	NA	taxon03	1	0.055555556
MA04-0002-A	NA	42.532	-70.852	NA	NA	NA	Salem Sound Estuary	NA	taxon03	1	0.055555556
MA05-0008-A	NA	42.525	-70.798	NA	NA	NA	Salem Sound Estuary	NA	taxon03	1	0.066666667
NCCA10-1026	Gloucester Harbor	42.597233	-70.667833	NA	9	m	Gloucester Harbor	NA	taxon03	1	0.076923077
NCCA10-1025	Kingston Bay	41.99165	-70.6585	NA	7.2	m	Plymouth Harbor-Duxbury Bay Estuary	NA	taxon03	1	0.066666667
NCCA10-1028	Salem Sound	42.520417	-70.832067	NA	13.2	m	Salem Sound	NA	taxon03	1	0.052631579
2B	Salem Harbor B - East Moorings; Salem Harbor	42.51345	-70.87407	NA	NA	NA	Salem Sound	NA	taxon03	1	0.1
5E	Salem Harbor E - Forest River; Salem Harbor	42.50285	-70.88042	NA	NA	NA	Salem Sound	NA	taxon03	1	0.083333333
BEV	Beverly Harbor	42.54035	-70.8582	NA	NA	NA	Salem Sound	NA	taxon03	1	0.0625
DANR	Danvers River	42.5407	-70.8965	NA	NA	NA	Salem Sound	NA	taxon03	1	0.055555556
MHD	Marblehead Harbor	42.512427	-70.83180329	NA	NA	NA	Salem Sound	NA	taxon03	1	0.076923077
SAL1	Salem 1; Salem Sound/Harbor	42.523639	-70.86711725	NA	NA	NA	Salem Sound	NA	taxon03	1	0.055555556
SAL2	Salem 2; Salem Sound/Harbor	42.51212966	-70.87504238	NA	NA	NA	Salem Sound	NA	taxon03	1	0.071428571
SS1	Salem Sound	42.51373333	-70.82998333	NA	NA	NA	Salem Sound	NA	taxon03	1	0.076923077
SS10	Salem Sound	42.51266667	-70.88333333	NA	NA	NA	Salem Sound	NA	taxon03	1	0.066666667
SS11	Salem Sound	42.5252	-70.87291667	NA	NA	NA	Salem Sound	NA	taxon03	1	0.058823529
SS12	Salem Sound	42.54698333	-70.85106667	NA	NA	NA	Salem Sound	NA	taxon03	1	0.1
SS2	Salem Sound	42.53318333	-70.82808333	NA	NA	NA	Salem Sound	NA	taxon03	1	0.090909091
SS3	Salem Sound	42.54111667	-70.81695	NA	NA	NA	Salem Sound	NA	taxon03	1	0.076923077
SS6	Salem Sound	42.53603333	-70.83655	NA	NA	NA	Salem Sound	NA	taxon03	1	0.111111111
SS7	Salem Sound	42.52166667	-70.86056667	NA	NA	NA	Salem Sound	NA	taxon03	1	0.0625
SS8	Salem Sound	42.51811667	-70.87373333	NA	NA	NA	Salem Sound	NA	taxon03	1	0.071428571
SS9	Salem Sound	42.5155	-70.87741667	NA	NA	NA	Salem Sound	NA	taxon03	1	0.1
AQUINNAH_WQX-MEN POND  # 43	Menemsha Pond Site # 43 - Middle of the Pond	41.3371349	-70.7734661	NA	NA	NA	Menemsha Pond	NA	taxon03	1	0.066666667
AQUINNAH_WQX-MEN POND TXCOD	Menemsha Pond Site # 45 - Texaco Dock located inside pond	41.3413929	-70.76484	NA	NA	NA	Menemsha Pond	NA	taxon03	1	0.055555556
AQUINNAH-MEN PND WB	Menemsha Pond West Basic Dock	41.3500338	-70.7668222	NA	NA	NA	Menemsha Pond	NA	taxon03	1	0.058823529
AQUINNAH-MEN TXCO	Texaco Dock located inside Menemsha Pond	41.3500744	-70.7666683	NA	NA	NA	Menemsha Pond	NA	taxon03	1	0.066666667
AC1	Aucoot Cove Inner	41.6769	-70.765604	NA	0.746930693	NA	Aucoot Cove	NA	taxon03	1	0.066666667
AC3	Aucoot Cove Mid	41.678275	-70.756252	NA	2.227931035	NA	Aucoot Cove	NA	taxon03	1	0.071428571
AC4	Aucoot Cove Inner	41.674931	-70.756969	NA	4.217317073	NA	Aucoot Cove	NA	taxon03	1	0.0625
AC5	Aucoot Cove Outer	41.671781	-70.756647	NA	4.8124	NA	Aucoot Cove	NA	taxon03	1	0.0625
AC6	Aucoot Cove Outer	41.668881	-70.755889	NA	5.5	NA	Aucoot Cove	NA	taxon03	1	0.076923077
BB2	Buttermilk Bay	41.757599	-70.611882	NA	1.44516129	NA	Buttermilk Bay	NA	taxon03	1	0.066666667
BB5	Buttermilk Bay	41.762982	-70.624804	NA	1.73125	NA	Buttermilk Bay	NA	taxon03	1	0.047619048
LB1	Little Buttermilk Bay	41.762816	-70.613245	NA	1.974827586	NA	Buttermilk Bay	NA	taxon03	1	0.058823529
LB2N	Little Buttermilk Bay	41.763725	-70.605309	NA	1.924666667	NA	Buttermilk Bay	NA	taxon03	1	0.0625
LB2X	Little Buttermilk Bay	41.766308	-70.610264	NA	1.705589744	NA	Buttermilk Bay	NA	taxon03	1	0.055555556
CC1N	Clarks Cove Inner	41.610605	-70.928393	NA	2.733333333	NA	Clarks Cove	NA	taxon03	1	0.058823529
CC1X	Clarks Cove Inner	41.611092	-70.929391	NA	2.173333333	NA	Clarks Cove	NA	taxon03	1	0.05
CC2	Clarks Cove Inner	41.608496	-70.917891	NA	1.799622642	NA	Clarks Cove	NA	taxon03	1	0.055555556
CC3	Clarks Cove Outer	41.604389	-70.92215	NA	4.436153846	NA	Clarks Cove	NA	taxon03	1	0.0625
CC4	Clarks Cove Outer	41.599181	-70.921089	NA	5.443939394	NA	Clarks Cove	NA	taxon03	1	0.045454545
CC5	Clarks Cove Outer	41.593001	-70.927278	NA	0.4625	NA	Clarks Cove	NA	taxon03	1	0.1
LT2X	Little Bay	41.624716	-70.860694	NA	1.879	NA	Little Bay	NA	taxon03	1	0.066666667
MH1	Hither Creek	41.27634838	-70.19587674	NA	NA	NA	Madaket Harbor	NA	taxon03	1	0.055555556
MH3	Warren's Landing	41.28538035	-70.19443515	NA	NA	NA	Madaket Harbor	NA	taxon03	1	0.024390244
MG2	Megansett Harbor Inner	41.658968	-70.632234	NA	2.998571429	NA	Megansett Harbor	NA	taxon03	1	0.076923077
MG3	Megansett Harbor Outer	41.650247	-70.635919	NA	2.106969697	NA	Megansett Harbor	NA	taxon03	1	0.058823529
MH4N	Mattapoisett Harbor Inner	41.651078	-70.82095	NA	3.188461539	NA	Mattapoisett Harbor	NA	taxon03	1	0.0625
MH5	Mattapoisett Harbor Inner	41.649811	-70.810461	NA	4.955	NA	Mattapoisett Harbor	NA	taxon03	1	0.071428571
MH6	Mattapoisett Harbor Outer	41.64695	-70.80185	NA	5.1	NA	Mattapoisett Harbor	NA	taxon03	1	0.071428571
BD1	Broad-Muddy Cove	41.747914	-70.65591	NA	1.249393939	NA	Onset Bay	NA	taxon03	1	0.05
ER1	Onset Bay East River	41.742743	-70.6539	NA	1.767301587	NA	Onset Bay	NA	taxon03	1	0.045454545
OB4	Shell Point Bay	41.738063	-70.669414	NA	1.55	NA	Onset Bay	NA	taxon03	1	0.090909091
OB6	Onset Bay Inner	41.73877	-70.652306	NA	2.153333333	NA	Onset Bay	NA	taxon03	1	0.071428571
OB8	Onset Bay Outer	41.737248	-70.645568	NA	2.210526316	NA	Onset Bay	NA	taxon03	1	0.071428571
SB2X	Shell Point Bay	41.74212	-70.672458	NA	0.80525	NA	Onset Bay	NA	taxon03	1	0.05
PH3	Phinneys Harbor Inner	41.717597	-70.616595	NA	2.627575758	NA	Phinneys Harbor	NA	taxon03	1	0.058823529
PH4	Phinneys Harbor Inner	41.720721	-70.61745	NA	3.29137931	NA	Phinneys Harbor	NA	taxon03	1	0.076923077
PH5	Phinneys Harbor Inner	41.724194	-70.619632	NA	3.301612903	NA	Phinneys Harbor	NA	taxon03	1	0.035714286
PC1	Pocasset Harbor Inner	41.691059	-70.627264	NA	1.731226415	NA	Pocasset/Red Brook Harbor	NA	taxon03	1	0.041666667
PC2	Pocasset Harbor Outer	41.688188	-70.6322	NA	2.523076923	NA	Pocasset/Red Brook Harbor	NA	taxon03	1	0.041666667
PC5	Pocasset Harbor Inner	41.692905	-70.628629	NA	1.142380952	NA	Pocasset/Red Brook Harbor	NA	taxon03	1	0.066666667
PC6	Pocasset Harbor Inner	41.692509	-70.632202	NA	0.810833333	NA	Pocasset/Red Brook Harbor	NA	taxon03	1	0.0625
RB1	Red Brook Harbor Inner	41.674697	-70.615118	NA	3.065952381	NA	Pocasset/Red Brook Harbor	NA	taxon03	1	0.058823529
QH2	Quissett Harbor Inner	41.543981	-70.652772	NA	2.722037879	NA	Quissett Harbor	NA	taxon03	1	0.055555556
SH3X	Sippican Harbor Outer	41.69334	-70.755867	NA	3.08	NA	Sippican Harbor	NA	taxon03	1	0.052631579
WCM1	Wings Cove Inner	41.706266	-70.730453	NA	0.387857143	NA	Wings Cove	NA	taxon03	1	0.043478261
103E	Westport River East Upper	41.57005	-71.071747	NA	1.701594203	NA	Westport River-East	NA	taxon03	1	0.0625
107E	Westport River East Outer	41.523097	-71.065944	NA	0.863235294	NA	Westport River-East	NA	taxon03	1	0.052631579
109E	Westport River East Outer	41.516021	-71.070645	NA	2.70625	NA	Westport River-East	NA	taxon03	1	0.066666667
E56	Westport River East Inner	41.555428	-71.059189	NA	2.413571429	NA	Westport River-East	NA	taxon03	1	0.04
WF1X	West Falmouth Harbor Inner	41.603964	-70.639281	NA	1.75772043	NA	West Falmouth Harbor	NA	taxon03	1	0.066666667
WF5N	West Falmouth Harbor Chappaquoit	41.599457	-70.645197	NA	1.515416667	NA	West Falmouth Harbor	NA	taxon03	1	0.028571429
WF5X	West Falmouth Harbor Head	41.597144	-70.641145	NA	3	NA	West Falmouth Harbor	NA	taxon03	1	0.1
WF6	West Falmouth Harbor Outer	41.606217	-70.643328	NA	2.129230769	NA	West Falmouth Harbor	NA	taxon03	1	0.033333333
WF9	West Falmouth Harbor Outer	41.606047	-70.651667	NA	2.360344828	NA	West Falmouth Harbor	NA	taxon03	1	0.037037037
WH1A	Wild Harbor Inner	41.640761	-70.64417	NA	0.2	NA	Wild Harbor	NA	taxon03	1	0.0625
WH1N	Wild Harbor Inner	41.640489	-70.64508	NA	1.31	NA	Wild Harbor	NA	taxon03	1	0.066666667
WH1X	Wild Harbor Inner	41.640888	-70.643709	NA	0.886825397	NA	Wild Harbor	NA	taxon03	1	0.058823529
WW1X	Weweantic River Inner	41.738726	-70.745242	NA	1.295833333	NA	Weweantic River	NA	taxon03	1	0.076923077
WW2	Weweantic River Inner	41.74476	-70.748034	NA	1.316369863	NA	Weweantic River	NA	taxon03	1	0.0625
WW5	Weweantic River Outer	41.723733	-70.726659	NA	2.498478261	NA	Weweantic River	NA	taxon03	1	0.045454545
WW6	Weweantic River Inner	41.749216	-70.745789	NA	0.86483871	NA	Weweantic River	NA	taxon03	1	0.047619048
W6	Westport River West Outer	41.518558	-71.0932	NA	3.471428571	NA	Westport River-West	NA	taxon03	1	0.066666667
W9	Westport River West Outer	41.5223	-71.096908	NA	2.773478261	NA	Westport River-West	NA	taxon03	1	0.066666667
WF11	West Falmouth Snug Harbor	41.607151	-70.638482	NA	1.422142857	NA	West Falmouth Harbor	NA	taxon03	1	0.025641026
WF4N	West Falmouth Harbor Head	41.596107	-70.6413	NA	2.507222222	NA	West Falmouth Harbor	NA	taxon03	1	0.045454545
WF6	West Falmouth Harbor Outer	41.606217	-70.643328	NA	2.161666667	NA	West Falmouth Harbor	NA	taxon03	1	0.033333333
WF7	West Falmouth Harbor Outer	41.605767	-70.645777	NA	2.839166667	NA	West Falmouth Harbor	NA	taxon03	1	0.0625
WF9	West Falmouth Harbor Outer	41.606047	-70.651667	NA	2.303846154	NA	West Falmouth Harbor	NA	taxon03	1	0.037037037
TSH4	Tashmoo Pond-4	41.448503	-70.62236	NA	NA	NA	Lake Tashmoo	NA	taxon03	1	0.111111111
LGP10	Lagoon Pond-10	41.452951	-70.592597	NA	NA	NA	Lagoon Pond	NA	taxon03	1	0.090909091
LGP4	Lagoon Pond-4	41.432696	-70.601528	NA	NA	NA	Lagoon Pond	NA	taxon03	1	0.083333333
NH-1	Nantucket Harbor	41.29393333	-70.09493333	NA	NA	NA	Nantucket Harbor	NA	taxon03	1	0.090909091
NBH-111	Upper Harbor	41.67361	-70.91514	NA	NA	NA	Acushnet River	NA	taxon03	1	0.0625
NBH-114	Upper Harbor	41.67224	-70.91621	NA	NA	NA	Acushnet River	NA	taxon03	1	0.1
NBH-125	Upper Harbor	41.66676	-70.91838	NA	NA	NA	Acushnet River	NA	taxon03	1	0.083333333
NBH-126	Upper Harbor	41.66675	-70.91626	NA	NA	NA	Acushnet River	NA	taxon03	1	0.058823529
NBH-128	Upper Harbor	41.66538	-70.91733	NA	NA	NA	Acushnet River	NA	taxon03	1	0.083333333
NBH-131	Upper Harbor	41.664	-70.91629	NA	NA	NA	Acushnet River	NA	taxon03	1	0.0625
NBH-134	Upper Harbor	41.66263	-70.91736	NA	NA	NA	Acushnet River	NA	taxon03	1	0.071428571
NBH-135	Upper Harbor	41.66262	-70.91524	NA	NA	NA	Acushnet River	NA	taxon03	1	0.071428571
NBH-140	Upper Harbor	41.66126	-70.91631	NA	NA	NA	Acushnet River	NA	taxon03	1	0.071428571
NBH-146	Upper Harbor	41.65989	-70.91738	NA	NA	NA	Acushnet River	NA	taxon03	1	0.052631579
NBH-147	Upper Harbor	41.65988	-70.91527	NA	NA	NA	Acushnet River	NA	taxon03	1	0.071428571
NBH-150	Upper Harbor	41.65852	-70.91845	NA	NA	NA	Acushnet River	NA	taxon03	1	0.071428571
NBH-151	Upper Harbor	41.65851	-70.91634	NA	NA	NA	Acushnet River	NA	taxon03	1	0.066666667
NBH-155	Upper Harbor	41.65713	-70.91529	NA	NA	NA	Acushnet River	NA	taxon03	1	0.0625
NBH-207	Lower Harbor	41.64991	-70.92136	NA	NA	NA	Acushnet River	NA	taxon03	1	0.055555556
NBH-208	Lower Harbor	41.64989	-70.91715	NA	NA	NA	Acushnet River	NA	taxon03	1	0.052631579
NBH-217	Lower Harbor	41.6444	-70.91299	NA	NA	NA	Acushnet River	NA	taxon03	1	0.090909091
NBH-222	Lower Harbor	41.64166	-70.91091	NA	NA	NA	Acushnet River	NA	taxon03	1	0.0625
NBH-224	Lower Harbor	41.63898	-70.92146	NA	NA	NA	Acushnet River	NA	taxon03	1	0.076923077
NBH-226	Lower Harbor	41.63893	-70.91304	NA	NA	NA	Acushnet River	NA	taxon03	1	0.055555556
NBH-235	Lower Harbor	41.63349	-70.9173	NA	NA	NA	Acushnet River	NA	taxon03	1	0.045454545
NBH-236	Lower Harbor	41.63347	-70.91309	NA	NA	NA	Acushnet River	NA	taxon03	1	0.055555556
NBH-237	Lower Harbor	41.63345	-70.90889	NA	NA	NA	Acushnet River	NA	taxon03	1	0.083333333
NBH-240	Lower Harbor	41.63075	-70.91522	NA	NA	NA	Acushnet River	NA	taxon03	1	0.0625
NBH-241	Lower Harbor	41.63072	-70.91101	NA	NA	NA	Acushnet River	NA	taxon03	1	0.066666667
NBH-242	Lower Harbor	41.6307	-70.90681	NA	NA	NA	Acushnet River	NA	taxon03	1	0.066666667
NBH-245	Lower Harbor	41.628	-70.91314	NA	NA	NA	Acushnet River	NA	taxon03	1	0.076923077
NBH-247	Lower Harbor	41.62796	-70.90473	NA	NA	NA	Acushnet River	NA	taxon03	1	0.05
NBH-249	Lower Harbor	41.62526	-70.91106	NA	NA	NA	Acushnet River	NA	taxon03	1	0.05
NBH-253	Lower Harbor	41.62254	-70.91319	NA	NA	NA	Acushnet River	NA	taxon03	1	0.055555556
NBH-309	Outer Harbor	41.60698	-70.91862	NA	NA	NA	Acushnet River	NA	taxon03	1	0.0625
MA04-0040-A	New Bedford Harbor	41.6431	-70.9115	NA	9.1	NA	Acushnet River	NA	taxon03	1	0.066666667
MA00-0051-B	Katama Bay	41.3602	-70.5016	NA	3.2	NA	Katama Bay	NA	taxon03	1	0.058823529
MA03-0051-B	Katama Bay	41.3602	-70.5016	NA	2.8	NA	Katama Bay	NA	taxon03	1	0.047619048
MA00-0061-C	Lewis Bay	41.6346	-70.2419	NA	1	NA	Lewis Bay	NA	taxon03	1	0.1
MA01-0060-A	Lewis Bay	41.6412	-70.2745	NA	2.5	NA	Lewis Bay	NA	taxon03	1	0.0625
MA01-0050-A	Menemsha Pond	41.339	-70.773	NA	1.4	NA	Menemsha Pond	NA	taxon03	1	0.066666667
MA01-0054-A	Nantucket Harbor	41.3265	-70.0031	NA	1.8	NA	Nantucket Harbor	NA	taxon03	1	0.066666667
MA03-0106-A	Nantucket Harbor	41.3359	-70.0157	NA	4.2	NA	Nantucket Harbor	NA	taxon03	1	0.066666667
BU01-0007-A	Buzzards Bay	41.6948	-70.7505	NA	3.1	NA	Sippican Harbor	NA	taxon03	1	0.083333333
MA06-0028-A	Buzzards Bay	41.678	-70.73	NA	5.4	NA	Sippican Harbor	NA	taxon03	1	0.0625
MA06-0026-A	Stage Harbor	41.679	-69.968	NA	3.2	NA	Stage Harbor	NA	taxon03	1	0.0625
MA01-0056-A	Vineyard Haven-Inner	41.449	-70.591	NA	4.8	NA	Vineyard Haven-Inner	NA	taxon03	1	0.076923077
MA04-0110-A	Vineyard Haven-Inner	41.459	-70.623	NA	1.8	NA	Vineyard Haven-Inner	NA	taxon03	1	0.066666667
NCCA10-2001	Westport River	41.52175	-71.085717	NA	1	NA	Westport River-West	NA	taxon03	1	0.055555556
MH3	Warren's Landing	41.28538035	-70.19443515	NA	NA	NA	Madaket Harbor	NA	taxon03	1	0.024390244
NAN2	Quaise Basin-Nantucket Harbor	41.30871986	-70.04129321	NA	NA	NA	Nantucket Harbor	NA	taxon03	1	0.058823529
NAN3	Head of Harbor-Nantucket Harbor	41.33386339	-70.01439127	NA	NA	NA	Nantucket Harbor	NA	taxon03	1	0.0625
NAN7	Nantucket Harbor	41.2872638	-70.09391429	NA	NA	NA	Nantucket Harbor	NA	taxon03	1	0.058823529
ACM-10	Acushnet River	41.62508	-70.90802	NA	NA	NA	Acushnet River	NA	taxon03	1	0.1
ACM-2	Acushnet River	41.62858	-70.91308	NA	NA	NA	Acushnet River	NA	taxon03	1	0.083333333
ACM-3	Acushnet River	41.63005	-70.90768	NA	NA	NA	Acushnet River	NA	taxon03	1	0.071428571
ACM-4	Acushnet River	41.63933	-70.92115	NA	NA	NA	Acushnet River	NA	taxon03	1	0.083333333
ACM-6	Acushnet River	41.64485	-70.92058	NA	NA	NA	Acushnet River	NA	taxon03	1	0.076923077
ACM-7	Acushnet River	41.65248	-70.91847	NA	NA	NA	Acushnet River	NA	taxon03	1	0.125
CCM-1	Clarks Cove	41.59373	-70.92598	NA	NA	NA	Clarks Cove	NA	taxon03	1	0.1
CCM-10	Clarks Cove	41.61035	-70.92007	NA	NA	NA	Clarks Cove	NA	taxon03	1	0.1
CCM-3	Clarks Cove	41.59458	-70.91183	NA	NA	NA	Clarks Cove	NA	taxon03	1	0.125
CCM-4	Clarks Cove	41.59842	-70.92782	NA	NA	NA	Clarks Cove	NA	taxon03	1	0.090909091
CCM-7	Clarks Cove	41.60812	-70.9207	NA	NA	NA	Clarks Cove	NA	taxon03	1	0.25
CPM-10	Cuttyhunk Pond	41.42675	-70.9238	NA	NA	NA	Cuttyhunk Pond	NA	taxon03	1	0.076923077
CPM-4	Cuttyhunk Pond	41.42518	-70.92347	NA	NA	NA	Cuttyhunk Pond	NA	taxon03	1	0.090909091
CPM-5	Cuttyhunk Pond	41.42473	-70.92238	NA	NA	NA	Cuttyhunk Pond	NA	taxon03	1	0.090909091
CPM-6	Cuttyhunk Pond	41.42657	-70.92617	NA	NA	NA	Cuttyhunk Pond	NA	taxon03	1	0.083333333
CPM-7	Cuttyhunk Pond	41.42645	-70.92562	NA	NA	NA	Cuttyhunk Pond	NA	taxon03	1	0.111111111
CPM-9	Cuttyhunk Pond	41.42718	-70.92673	NA	NA	NA	Cuttyhunk Pond	NA	taxon03	1	0.090909091
FHM-1	Falmouth Inner Harbor	41.54372	-70.60632	NA	NA	NA	Falmouth Inner Harbor	NA	taxon03	1	0.076923077
FHM-10	Falmouth Inner Harbor	41.55092	-70.601	NA	NA	NA	Falmouth Inner Harbor	NA	taxon03	1	0.1
FHM-3	Falmouth Inner Harbor	41.54527	-70.60475	NA	NA	NA	Falmouth Inner Harbor	NA	taxon03	1	0.1
FHM-5	Falmouth Inner Harbor	41.5466	-70.6038	NA	NA	NA	Falmouth Inner Harbor	NA	taxon03	1	0.142857143
FHM-8	Falmouth Inner Harbor	41.54873	-70.60192	NA	NA	NA	Falmouth Inner Harbor	NA	taxon03	1	0.142857143
FHM-9	Falmouth Inner Harbor	41.55007	-70.60167	NA	NA	NA	Falmouth Inner Harbor	NA	taxon03	1	0.090909091
KBM-10	Katama Bay	41.38692	-70.51208	NA	NA	NA	Katama Bay	NA	taxon03	1	0.083333333
